module,wetness,raining,temperature,battery,when
05,,,28.625,3.8321967124938965,26/04/2017 03:32:28.458
05,,,28.625,3.9112110137939453,26/04/2017 03:33:13.896
05,,,28.625,3.8321967124938965,26/04/2017 03:33:59.336
05,,,28.625,3.9519526958465576,26/04/2017 03:34:44.776
05,,,28.625,3.8451433181762695,26/04/2017 03:35:31.698
05,,,28.625,3.9382781982421875,26/04/2017 03:36:17.139
05,,,28.625,3.8451433181762695,26/04/2017 03:37:02.581
05,,,28.625,3.9112110137939453,26/04/2017 03:37:48.026
05,,,28.625,3.8321967124938965,26/04/2017 03:38:33.463
05,,,28.625,3.8321967124938965,26/04/2017 03:39:18.904
05,,,28.625,3.8451433181762695,26/04/2017 03:40:04.344
05,,,28.625,3.8978164196014404,26/04/2017 03:40:49.784
05,,,28.625,3.8321967124938965,26/04/2017 03:41:35.224
05,,,28.625,3.8321967124938965,26/04/2017 03:42:20.664
05,,,28.625,3.8451433181762695,26/04/2017 03:43:06.105
05,,,28.625,3.8193366527557373,26/04/2017 03:43:51.546
05,,,28.625,3.8451433181762695,26/04/2017 03:44:37.000
05,,,28.625,3.9112110137939453,26/04/2017 03:45:22.437
05,,,28.625,3.8321967124938965,26/04/2017 03:46:07.885
05,,,28.625,3.9382781982421875,26/04/2017 03:46:53.321
05,,,28.625,3.8321967124938965,26/04/2017 03:47:38.765
05,,,28.625,3.8845133781433105,26/04/2017 03:48:24.201
05,,,28.625,3.8451433181762695,26/04/2017 03:49:09.640
05,,,28.625,3.9112110137939453,26/04/2017 03:49:55.083
05,,,28.625,3.8321967124938965,26/04/2017 03:50:40.519
05,,,28.625,3.858177661895752,26/04/2017 03:51:25.963
05,,,28.625,3.9112110137939453,26/04/2017 03:52:11.398
05,,,28.625,3.858177661895752,26/04/2017 03:52:34.106
05,,,28.625,3.8978164196014404,26/04/2017 03:52:56.815
05,,,28.625,3.8321967124938965,26/04/2017 03:53:42.259
05,,,28.625,3.9112110137939453,26/04/2017 03:54:29.175
05,,,28.625,3.8845133781433105,26/04/2017 03:55:14.616
05,,,28.625,3.9112110137939453,26/04/2017 03:56:00.057
05,,,28.625,3.8845133781433105,26/04/2017 03:56:45.508
05,,,28.625,3.8451433181762695,26/04/2017 03:57:30.947
05,,,28.5625,3.8193366527557373,26/04/2017 03:58:16.387
05,,,28.5625,3.8321967124938965,26/04/2017 03:59:01.828
05,,,28.5625,3.806563138961792,26/04/2017 03:59:47.270
05,,,28.625,3.8193366527557373,26/04/2017 04:00:32.716
05,,,28.5625,3.87130069732666,26/04/2017 04:01:18.154
05,,,28.625,3.9246981143951416,26/04/2017 04:02:03.595
05,,,28.625,3.8451433181762695,26/04/2017 04:02:49.037
05,,,28.5625,3.9382781982421875,26/04/2017 04:03:34.480
05,,,28.5625,3.8193366527557373,26/04/2017 04:04:19.923
05,,,28.5625,3.9112110137939453,26/04/2017 04:05:05.365
05,,,28.5625,3.8321967124938965,26/04/2017 04:05:50.807
05,,,28.5625,3.9112110137939453,26/04/2017 04:06:36.253
05,,,28.5625,3.8321967124938965,26/04/2017 04:07:21.696
05,,,28.5625,3.8451433181762695,26/04/2017 04:08:07.135
05,,,28.5625,3.8451433181762695,26/04/2017 04:08:41.212
05,,,28.5625,3.8321967124938965,26/04/2017 04:08:52.556
05,,,28.5625,3.858177661895752,26/04/2017 04:09:38.001
05,,,28.5625,3.8451433181762695,26/04/2017 04:10:23.445
05,,,28.5625,3.8321967124938965,26/04/2017 04:11:08.888
05,,,28.5625,3.8321967124938965,26/04/2017 04:11:54.332
05,,,28.5625,3.87130069732666,26/04/2017 04:12:39.776
05,,,28.5625,3.9112110137939453,26/04/2017 04:13:26.701
05,,,28.5625,3.8845133781433105,26/04/2017 04:14:12.146
05,,,28.5625,3.9112110137939453,26/04/2017 04:14:57.590
05,,,28.5625,3.8845133781433105,26/04/2017 04:15:43.039
05,,,28.5625,3.8321967124938965,26/04/2017 04:16:28.484
05,,,28.5625,3.9112110137939453,26/04/2017 04:17:13.925
05,,,28.5625,3.8451433181762695,26/04/2017 04:17:59.369
05,,,28.5625,3.9382781982421875,26/04/2017 04:18:44.814
05,,,28.5625,3.8451433181762695,26/04/2017 04:19:30.259
05,,,28.5625,3.9382781982421875,26/04/2017 04:20:15.704
05,,,28.5625,3.8451433181762695,26/04/2017 04:21:01.149
05,,,28.5625,3.8978164196014404,26/04/2017 04:21:46.594
05,,,28.5625,3.858177661895752,26/04/2017 04:22:32.039
05,,,28.5625,3.9382781982421875,26/04/2017 04:23:17.483
05,,,28.5625,3.8321967124938965,26/04/2017 04:24:02.927
05,,,28.5625,3.9112110137939453,26/04/2017 04:24:48.373
05,,,28.5625,3.8451433181762695,26/04/2017 04:25:33.818
05,,,28.5625,3.9112110137939453,26/04/2017 04:26:19.263
05,,,28.5625,3.8845133781433105,26/04/2017 04:27:04.707
05,,,28.5625,3.9112110137939453,26/04/2017 04:27:50.152
05,,,28.5625,3.8321967124938965,26/04/2017 04:28:35.601
05,,,28.5625,3.87130069732666,26/04/2017 04:29:21.041
05,,,28.5625,3.8451433181762695,26/04/2017 04:30:06.491
05,,,28.5625,3.8321967124938965,26/04/2017 04:30:51.929
05,,,28.5625,3.858177661895752,26/04/2017 04:31:37.373
05,,,28.5625,3.87130069732666,26/04/2017 04:32:24.301
05,,,28.5625,3.8845133781433105,26/04/2017 04:33:09.747
05,,,28.5625,3.8193366527557373,26/04/2017 04:33:55.196
05,,,28.5625,3.9246981143951416,26/04/2017 04:34:40.637
05,,,28.5625,3.8193366527557373,26/04/2017 04:35:26.080
05,,,28.5625,3.9246981143951416,26/04/2017 04:36:11.523
05,,,28.5625,3.8845133781433105,26/04/2017 04:36:56.968
05,,,28.5625,3.9112110137939453,26/04/2017 04:37:42.411
05,,,28.5625,3.8193366527557373,26/04/2017 04:38:27.859
05,,,28.5625,3.9112110137939453,26/04/2017 04:39:13.298
05,,,28.5625,3.8451433181762695,26/04/2017 04:39:58.740
05,,,28.5625,3.9382781982421875,26/04/2017 04:40:44.185
05,,,28.5625,3.8451433181762695,26/04/2017 04:41:06.893
05,,,28.5625,3.8451433181762695,26/04/2017 04:41:29.604
05,,,28.5625,3.8978164196014404,26/04/2017 04:42:15.046
05,,,28.5,3.8321967124938965,26/04/2017 04:43:00.489
05,,,28.5625,3.9112110137939453,26/04/2017 04:43:45.932
05,,,28.5625,3.8451433181762695,26/04/2017 04:44:31.375
05,,,28.5625,3.9382781982421875,26/04/2017 04:45:16.819
05,,,28.5625,3.858177661895752,26/04/2017 04:46:02.261
05,,,28.5625,3.9112110137939453,26/04/2017 04:46:47.704
05,,,28.5,3.8451433181762695,26/04/2017 04:47:33.146
05,,,28.5625,3.8978164196014404,26/04/2017 04:48:18.592
05,,,28.5625,3.8451433181762695,26/04/2017 04:49:04.031
05,,,28.5625,3.9382781982421875,26/04/2017 04:49:49.473
05,,,28.5,3.8451433181762695,26/04/2017 04:50:34.915
05,,,28.5,3.8451433181762695,26/04/2017 04:51:21.838
05,,,28.5,3.8845133781433105,26/04/2017 04:52:07.281
05,,,28.5,3.8321967124938965,26/04/2017 04:52:52.725
05,,,28.5,3.858177661895752,26/04/2017 04:53:38.167
05,,,28.5,3.8193366527557373,26/04/2017 04:54:23.609
05,,,28.5,3.8451433181762695,26/04/2017 04:55:09.064
05,,,28.5,3.8978164196014404,26/04/2017 04:55:54.503
05,,,28.5,3.8845133781433105,26/04/2017 04:56:39.945
05,,,28.5,3.8451433181762695,26/04/2017 04:57:14.021
05,,,28.5,3.8321967124938965,26/04/2017 04:57:25.365
05,,,28.5,3.9382781982421875,26/04/2017 04:58:10.808
05,,,28.5,3.8845133781433105,26/04/2017 04:58:56.250
05,,,28.5,3.8978164196014404,26/04/2017 04:59:41.697
05,,,28.5,3.8451433181762695,26/04/2017 05:00:27.135
05,,,28.5,3.8845133781433105,26/04/2017 05:01:12.577
05,,,28.5,3.8845133781433105,26/04/2017 05:01:58.018
05,,,28.5,3.8193366527557373,26/04/2017 05:02:43.461
05,,,28.5,3.8321967124938965,26/04/2017 05:03:28.902
05,,,28.5,3.8193366527557373,26/04/2017 05:04:14.379
05,,,28.5,3.9112110137939453,26/04/2017 05:04:59.785
05,,,28.5,3.8451433181762695,26/04/2017 05:05:45.227
05,,,28.5,3.8978164196014404,26/04/2017 05:06:30.669
05,,,28.5,3.8193366527557373,26/04/2017 05:07:16.110
05,,,28.5,3.9112110137939453,26/04/2017 05:08:01.552
05,,,28.5,3.8451433181762695,26/04/2017 05:08:46.994
05,,,28.5,3.8845133781433105,26/04/2017 05:09:32.436
05,,,28.5,3.8321967124938965,26/04/2017 05:10:19.358
05,,,28.5,3.8451433181762695,26/04/2017 05:11:04.801
05,,,28.5,3.858177661895752,26/04/2017 05:11:50.243
05,,,28.5,3.8451433181762695,26/04/2017 05:12:35.683
05,,,28.5,3.8193366527557373,26/04/2017 05:13:21.124
05,,,28.5,3.8321967124938965,26/04/2017 05:14:06.565
05,,,28.5,3.8321967124938965,26/04/2017 05:14:52.005
05,,,28.5,3.8451433181762695,26/04/2017 05:15:37.447
05,,,28.5,3.8193366527557373,26/04/2017 05:16:22.888
05,,,28.5,3.8845133781433105,26/04/2017 05:17:08.329
05,,,28.5,3.8193366527557373,26/04/2017 05:17:53.771
05,,,28.5,3.8321967124938965,26/04/2017 05:18:39.213
05,,,28.5,3.8193366527557373,26/04/2017 05:19:24.654
05,,,28.5,3.8451433181762695,26/04/2017 05:20:10.096
05,,,28.5,3.858177661895752,26/04/2017 05:20:55.537
05,,,28.5,3.8845133781433105,26/04/2017 05:21:40.979
05,,,28.5,3.8451433181762695,26/04/2017 05:22:26.421
05,,,28.5,3.858177661895752,26/04/2017 05:23:11.863
05,,,28.5,3.87130069732666,26/04/2017 05:23:57.305
05,,,28.5,3.8321967124938965,26/04/2017 05:24:42.746
05,,,28.5,3.8193366527557373,26/04/2017 05:25:28.188
05,,,28.5,3.8451433181762695,26/04/2017 05:26:13.630
05,,,28.5,3.8845133781433105,26/04/2017 05:26:59.072
05,,,28.5,3.8451433181762695,26/04/2017 05:27:44.514
05,,,28.5,3.8193366527557373,26/04/2017 05:28:29.957
05,,,28.5,3.8193366527557373,26/04/2017 05:29:16.878
05,,,28.4375,3.9246981143951416,26/04/2017 05:29:39.588
05,,,28.5,3.8451433181762695,26/04/2017 05:30:02.298
05,,,28.5,3.9112110137939453,26/04/2017 05:30:47.740
05,,,28.5,3.8451433181762695,26/04/2017 05:31:33.181
05,,,28.5,3.8978164196014404,26/04/2017 05:32:18.623
05,,,28.5,3.8321967124938965,26/04/2017 05:33:04.063
05,,,28.5,3.9382781982421875,26/04/2017 05:33:49.503
05,,,28.4375,3.8451433181762695,26/04/2017 05:34:34.942
05,,,28.5,3.9112110137939453,26/04/2017 05:35:20.382
05,,,28.5,3.8451433181762695,26/04/2017 05:36:05.823
05,,,28.4375,3.9112110137939453,26/04/2017 05:36:51.263
05,,,28.4375,3.8321967124938965,26/04/2017 05:37:36.702
05,,,28.4375,3.8978164196014404,26/04/2017 05:38:22.142
05,,,28.4375,3.8451433181762695,26/04/2017 05:39:07.581
05,,,28.4375,3.9112110137939453,26/04/2017 05:39:53.021
05,,,28.4375,3.8451433181762695,26/04/2017 05:40:38.460
05,,,28.4375,3.8845133781433105,26/04/2017 05:41:23.899
05,,,28.4375,3.8451433181762695,26/04/2017 05:42:09.340
05,,,28.4375,3.9382781982421875,26/04/2017 05:42:54.778
05,,,28.4375,3.87130069732666,26/04/2017 05:43:40.217
05,,,28.4375,3.9246981143951416,26/04/2017 05:44:25.656
05,,,28.4375,3.8451433181762695,26/04/2017 05:45:11.096
05,,,28.4375,3.8193366527557373,26/04/2017 05:45:45.169
05,,,28.4375,3.8321967124938965,26/04/2017 05:45:56.513
05,,,28.4375,3.8321967124938965,26/04/2017 05:46:41.953
05,,,28.4375,3.8321967124938965,26/04/2017 05:47:27.393
05,,,28.4375,3.8978164196014404,26/04/2017 05:48:14.335
05,,,28.4375,3.8321967124938965,26/04/2017 05:48:59.854
05,,,28.4375,3.8321967124938965,26/04/2017 05:49:45.373
05,,,28.4375,3.8193366527557373,26/04/2017 05:50:30.891
05,,,28.4375,3.806563138961792,26/04/2017 05:51:16.409
05,,,28.4375,3.858177661895752,26/04/2017 05:52:01.927
05,,,28.4375,3.8321967124938965,26/04/2017 05:52:47.444
05,,,28.4375,3.9246981143951416,26/04/2017 05:53:32.962
05,,,28.4375,3.8321967124938965,26/04/2017 05:54:18.480
05,,,28.4375,3.8978164196014404,26/04/2017 05:55:03.998
05,,,28.4375,3.8321967124938965,26/04/2017 05:55:49.516
05,,,28.4375,3.8978164196014404,26/04/2017 05:56:35.033
05,,,28.4375,3.8321967124938965,26/04/2017 05:57:20.552
05,,,28.4375,3.9112110137939453,26/04/2017 05:58:06.069
05,,,28.4375,3.8321967124938965,26/04/2017 05:58:51.586
05,,,28.4375,3.8193366527557373,26/04/2017 05:59:37.104
05,,,28.4375,3.8193366527557373,26/04/2017 06:00:22.621
05,,,28.4375,3.8451433181762695,26/04/2017 06:01:08.138
05,,,28.4375,3.8321967124938965,26/04/2017 06:01:53.654
05,,,28.4375,3.8321967124938965,26/04/2017 06:02:39.170
05,,,28.4375,3.9382781982421875,26/04/2017 06:03:24.687
05,,,28.4375,3.8321967124938965,26/04/2017 06:04:10.205
05,,,28.4375,3.8978164196014404,26/04/2017 06:04:55.721
05,,,28.4375,3.806563138961792,26/04/2017 06:05:41.238
05,,,28.4375,3.8978164196014404,26/04/2017 06:06:26.756
05,,,28.4375,3.8451433181762695,26/04/2017 06:07:13.715
05,,,28.4375,3.9246981143951416,26/04/2017 06:07:59.156
05,,,28.4375,3.8321967124938965,26/04/2017 06:08:44.596
05,,,28.4375,3.9112110137939453,26/04/2017 06:09:30.036
05,,,28.4375,3.806563138961792,26/04/2017 06:10:15.475
05,,,28.4375,3.8978164196014404,26/04/2017 06:11:00.914
05,,,28.4375,3.8321967124938965,26/04/2017 06:11:46.354
05,,,28.4375,3.9382781982421875,26/04/2017 06:12:31.793
05,,,28.375,3.8321967124938965,26/04/2017 06:13:17.233
05,,,28.4375,3.9246981143951416,26/04/2017 06:14:02.673
05,,,28.4375,3.8321967124938965,26/04/2017 06:14:48.110
05,,,28.4375,3.8978164196014404,26/04/2017 06:15:33.550
05,,,28.375,3.8193366527557373,26/04/2017 06:16:18.988
05,,,28.4375,3.9246981143951416,26/04/2017 06:17:04.426
05,,,28.375,3.8321967124938965,26/04/2017 06:17:49.862
05,,,28.375,3.8978164196014404,26/04/2017 06:18:12.570
05,,,28.375,3.8193366527557373,26/04/2017 06:18:35.277
05,,,28.4375,3.8321967124938965,26/04/2017 06:19:20.714
05,,,28.375,3.8321967124938965,26/04/2017 06:20:06.150
05,,,28.375,3.858177661895752,26/04/2017 06:20:51.586
05,,,28.375,3.8321967124938965,26/04/2017 06:21:37.023
05,,,28.4375,3.8193366527557373,26/04/2017 06:22:22.459
05,,,28.375,3.8193366527557373,26/04/2017 06:23:07.895
05,,,28.375,3.8193366527557373,26/04/2017 06:23:53.330
05,,,28.375,3.8321967124938965,26/04/2017 06:24:38.765
05,,,28.375,3.806563138961792,26/04/2017 06:25:24.200
05,,,28.375,3.87130069732666,26/04/2017 06:26:11.136
05,,,28.375,3.8193366527557373,26/04/2017 06:26:56.650
05,,,28.375,3.858177661895752,26/04/2017 06:27:42.162
05,,,28.375,3.8321967124938965,26/04/2017 06:28:27.675
05,,,28.375,3.8193366527557373,26/04/2017 06:29:13.187
05,,,28.375,3.8321967124938965,26/04/2017 06:29:58.699
05,,,28.375,3.9382781982421875,26/04/2017 06:30:44.211
05,,,28.375,3.8321967124938965,26/04/2017 06:31:29.723
05,,,28.375,3.8978164196014404,26/04/2017 06:32:15.235
05,,,28.375,3.8321967124938965,26/04/2017 06:33:00.747
05,,,28.375,3.8978164196014404,26/04/2017 06:33:46.259
05,,,28.375,3.8978164196014404,26/04/2017 06:34:20.388
05,,,28.375,3.8978164196014404,26/04/2017 06:34:31.749
05,,,28.375,3.8451433181762695,26/04/2017 06:35:17.261
05,,,28.375,3.8978164196014404,26/04/2017 06:36:02.772
05,,,28.375,3.8321967124938965,26/04/2017 06:36:48.284
05,,,28.375,3.8978164196014404,26/04/2017 06:37:33.794
05,,,28.375,3.8451433181762695,26/04/2017 06:38:19.306
05,,,28.375,3.8978164196014404,26/04/2017 06:39:04.816
05,,,28.375,3.8321967124938965,26/04/2017 06:39:50.327
05,,,28.375,3.8978164196014404,26/04/2017 06:40:35.837
05,,,28.375,3.8451433181762695,26/04/2017 06:41:21.348
05,,,28.375,3.8845133781433105,26/04/2017 06:42:06.858
05,,,28.375,3.8451433181762695,26/04/2017 06:42:52.369
05,,,28.375,3.87130069732666,26/04/2017 06:43:37.879
05,,,28.375,3.8451433181762695,26/04/2017 06:44:23.390
05,,,28.375,3.858177661895752,26/04/2017 06:45:10.361
05,,,28.375,3.8193366527557373,26/04/2017 06:45:55.872
05,,,28.375,3.8321967124938965,26/04/2017 06:46:41.383
05,,,28.375,3.8193366527557373,26/04/2017 06:47:26.893
05,,,28.375,3.793874740600586,26/04/2017 06:48:12.404
05,,,28.375,3.8193366527557373,26/04/2017 06:48:57.914
05,,,28.375,3.8321967124938965,26/04/2017 06:49:43.424
05,,,28.375,3.8978164196014404,26/04/2017 06:50:28.934
05,,,28.375,3.806563138961792,26/04/2017 06:51:14.444
05,,,28.375,3.8845133781433105,26/04/2017 06:51:59.953
05,,,28.375,3.87130069732666,26/04/2017 06:52:45.463
05,,,28.375,3.9112110137939453,26/04/2017 06:53:30.974
05,,,28.375,3.8193366527557373,26/04/2017 06:54:16.483
05,,,28.375,3.8845133781433105,26/04/2017 06:55:01.992
05,,,28.375,3.8321967124938965,26/04/2017 06:55:47.502
05,,,28.375,3.8845133781433105,26/04/2017 06:56:33.011
05,,,28.375,3.8193366527557373,26/04/2017 06:57:18.520
05,,,28.375,3.8845133781433105,26/04/2017 06:58:04.028
05,,,28.375,3.8321967124938965,26/04/2017 06:58:49.536
05,,,28.375,3.858177661895752,26/04/2017 06:59:35.045
05,,,28.3125,3.8451433181762695,26/04/2017 07:00:20.558
05,,,28.3125,3.9112110137939453,26/04/2017 07:01:06.061
05,,,28.375,3.8321967124938965,26/04/2017 07:01:51.570
05,,,28.375,3.9246981143951416,26/04/2017 07:02:37.077
05,,,28.3125,3.8193366527557373,26/04/2017 07:03:22.585
05,,,28.3125,3.8845133781433105,26/04/2017 07:04:09.553
05,,,28.3125,3.8193366527557373,26/04/2017 07:04:55.062
05,,,28.3125,3.8845133781433105,26/04/2017 07:05:40.569
05,,,28.3125,3.858177661895752,26/04/2017 07:06:26.077
05,,,28.3125,3.8845133781433105,26/04/2017 07:06:48.818
05,,,28.3125,3.8321967124938965,26/04/2017 07:07:11.560
05,,,28.3125,3.8845133781433105,26/04/2017 07:07:57.067
05,,,28.3125,3.806563138961792,26/04/2017 07:08:42.574
05,,,28.3125,3.8845133781433105,26/04/2017 07:09:28.081
05,,,28.3125,3.8193366527557373,26/04/2017 07:10:13.588
05,,,28.3125,3.87130069732666,26/04/2017 07:10:59.094
05,,,28.3125,3.8321967124938965,26/04/2017 07:11:44.601
05,,,28.3125,3.8193366527557373,26/04/2017 07:12:30.107
05,,,28.3125,3.806563138961792,26/04/2017 07:13:15.613
05,,,28.3125,3.8321967124938965,26/04/2017 07:14:01.120
05,,,28.3125,3.8193366527557373,26/04/2017 07:14:46.626
05,,,28.3125,3.8193366527557373,26/04/2017 07:15:32.131
05,,,28.3125,3.8451433181762695,26/04/2017 07:16:17.636
05,,,28.3125,3.8193366527557373,26/04/2017 07:17:03.142
05,,,28.3125,3.8978164196014404,26/04/2017 07:17:48.647
05,,,28.3125,3.793874740600586,26/04/2017 07:18:34.153
05,,,28.3125,3.8845133781433105,26/04/2017 07:19:19.658
05,,,28.3125,3.858177661895752,26/04/2017 07:20:05.164
05,,,28.3125,3.8845133781433105,26/04/2017 07:20:50.669
05,,,28.3125,3.8193366527557373,26/04/2017 07:21:36.175
05,,,28.3125,3.87130069732666,26/04/2017 07:22:21.681
05,,,28.3125,3.8321967124938965,26/04/2017 07:22:57.264
05,,,28.3125,3.8845133781433105,26/04/2017 07:23:08.625
05,,,28.3125,3.8193366527557373,26/04/2017 07:23:54.131
05,,,28.3125,3.87130069732666,26/04/2017 07:24:39.637
05,,,28.3125,3.8321967124938965,26/04/2017 07:25:25.148
05,,,28.3125,3.9112110137939453,26/04/2017 07:26:10.650
05,,,28.3125,3.8193366527557373,26/04/2017 07:26:56.155
05,,,28.3125,3.8845133781433105,26/04/2017 07:27:41.660
05,,,28.3125,3.8193366527557373,26/04/2017 07:28:27.165
05,,,28.3125,3.9112110137939453,26/04/2017 07:29:12.671
05,,,28.3125,3.793874740600586,26/04/2017 07:29:58.176
05,,,28.3125,3.8193366527557373,26/04/2017 07:30:43.690
05,,,28.3125,3.8451433181762695,26/04/2017 07:31:29.187
05,,,28.3125,3.8193366527557373,26/04/2017 07:32:14.693
05,,,28.3125,3.793874740600586,26/04/2017 07:33:00.199
05,,,28.3125,3.8321967124938965,26/04/2017 07:33:45.704
05,,,28.3125,3.8845133781433105,26/04/2017 07:34:31.208
05,,,28.3125,3.858177661895752,26/04/2017 07:35:16.713
05,,,28.3125,3.87130069732666,26/04/2017 07:36:02.219
05,,,28.3125,3.8321967124938965,26/04/2017 07:36:47.723
05,,,28.3125,3.8845133781433105,26/04/2017 07:37:33.228
05,,,28.3125,3.806563138961792,26/04/2017 07:38:18.732
05,,,28.3125,3.8978164196014404,26/04/2017 07:39:04.236
05,,,28.3125,3.8193366527557373,26/04/2017 07:39:49.740
05,,,28.3125,3.9112110137939453,26/04/2017 07:40:35.245
05,,,28.25,3.8451433181762695,26/04/2017 07:41:20.749
05,,,28.3125,3.9112110137939453,26/04/2017 07:42:07.713
05,,,28.3125,3.8193366527557373,26/04/2017 07:42:53.218
05,,,28.3125,3.9112110137939453,26/04/2017 07:43:38.721
05,,,28.25,3.8193366527557373,26/04/2017 07:44:24.225
05,,,28.25,3.87130069732666,26/04/2017 07:45:09.729
05,,,28.3125,3.858177661895752,26/04/2017 07:45:55.232
05,,,28.25,3.87130069732666,26/04/2017 07:46:40.736
05,,,28.25,3.806563138961792,26/04/2017 07:47:26.239
05,,,28.25,3.858177661895752,26/04/2017 07:48:11.744
05,,,28.25,3.806563138961792,26/04/2017 07:48:57.247
05,,,28.25,3.806563138961792,26/04/2017 07:49:42.751
05,,,28.25,3.793874740600586,26/04/2017 07:50:28.253
05,,,28.25,3.8193366527557373,26/04/2017 07:51:13.756
05,,,28.25,3.8845133781433105,26/04/2017 07:51:59.259
05,,,28.25,3.858177661895752,26/04/2017 07:52:44.762
05,,,28.25,3.8845133781433105,26/04/2017 07:53:30.265
05,,,28.25,3.806563138961792,26/04/2017 07:54:15.767
05,,,28.25,3.7812702655792236,26/04/2017 07:54:27.148
05,,,28.25,3.87130069732666,26/04/2017 07:55:01.266
05,,,28.25,3.806563138961792,26/04/2017 07:55:24.006
05,,,28.25,3.9112110137939453,26/04/2017 07:55:46.746
05,,,28.25,3.8193366527557373,26/04/2017 07:56:32.248
05,,,28.25,3.8845133781433105,26/04/2017 07:57:17.751
05,,,28.25,3.8193366527557373,26/04/2017 07:58:03.254
05,,,28.25,3.87130069732666,26/04/2017 07:58:48.757
05,,,28.25,3.793874740600586,26/04/2017 07:59:34.261
05,,,28.25,3.8193366527557373,26/04/2017 08:00:19.764
05,,,28.25,3.8845133781433105,26/04/2017 08:01:06.727
05,,,28.25,3.793874740600586,26/04/2017 08:01:52.231
05,,,28.25,3.8845133781433105,26/04/2017 08:02:37.733
05,,,28.25,3.8193366527557373,26/04/2017 08:03:23.236
05,,,28.25,3.8845133781433105,26/04/2017 08:04:08.737
05,,,28.25,3.8193366527557373,26/04/2017 08:04:54.238
05,,,28.25,3.8978164196014404,26/04/2017 08:05:39.739
05,,,28.25,3.793874740600586,26/04/2017 08:06:25.238
05,,,28.25,3.806563138961792,26/04/2017 08:07:10.739
05,,,28.25,3.806563138961792,26/04/2017 08:07:56.239
05,,,28.25,3.806563138961792,26/04/2017 08:08:41.739
05,,,28.25,3.8321967124938965,26/04/2017 08:09:27.238
05,,,28.25,3.8451433181762695,26/04/2017 08:10:12.738
05,,,28.25,3.87130069732666,26/04/2017 08:10:58.237
05,,,28.25,3.793874740600586,26/04/2017 08:11:32.356
05,,,28.25,3.8321967124938965,26/04/2017 08:11:43.714
05,,,28.25,3.8193366527557373,26/04/2017 08:12:29.214
05,,,28.25,3.793874740600586,26/04/2017 08:13:14.714
05,,,28.25,3.806563138961792,26/04/2017 08:14:00.213
05,,,28.25,3.793874740600586,26/04/2017 08:14:45.717
05,,,28.25,3.8845133781433105,26/04/2017 08:15:31.214
05,,,28.25,3.8193366527557373,26/04/2017 08:16:16.714
05,,,28.25,3.7812702655792236,26/04/2017 08:16:50.846
05,,,28.25,3.9112110137939453,26/04/2017 08:17:02.201
05,,,28.25,3.8193366527557373,26/04/2017 08:17:47.700
05,,,28.25,3.87130069732666,26/04/2017 08:18:33.199
05,,,28.25,3.7812702655792236,26/04/2017 08:19:18.698
05,,,28.25,3.8193366527557373,26/04/2017 08:20:05.657
05,,,28.25,3.8321967124938965,26/04/2017 08:20:51.157
05,,,28.25,3.793874740600586,26/04/2017 08:21:36.657
05,,,28.25,3.87130069732666,26/04/2017 08:22:22.156
05,,,28.25,3.8451433181762695,26/04/2017 08:23:07.655
05,,,28.25,3.7812702655792236,26/04/2017 08:23:30.407
05,,,28.25,3.8451433181762695,26/04/2017 08:23:53.142
05,,,28.25,3.87130069732666,26/04/2017 08:24:38.640
05,,,28.1875,3.806563138961792,26/04/2017 08:25:24.140
05,,,28.25,3.806563138961792,26/04/2017 08:26:09.638
05,,,28.1875,3.806563138961792,26/04/2017 08:26:55.138
05,,,28.25,3.8451433181762695,26/04/2017 08:27:40.635
05,,,28.1875,3.7812702655792236,26/04/2017 08:28:26.134
05,,,28.1875,3.806563138961792,26/04/2017 08:29:11.633
05,,,28.1875,3.87130069732666,26/04/2017 08:29:57.132
05,,,28.1875,3.806563138961792,26/04/2017 08:30:42.636
05,,,28.1875,3.7812702655792236,26/04/2017 08:31:16.767
05,,,28.1875,3.806563138961792,26/04/2017 08:31:28.121
05,,,28.1875,3.7812702655792236,26/04/2017 08:31:50.877
05,,,28.1875,3.8451433181762695,26/04/2017 08:32:13.619
05,,,28.1875,3.7812702655792236,26/04/2017 08:32:59.113
05,,,28.1875,3.806563138961792,26/04/2017 08:33:44.610
05,,,28.1875,3.9112110137939453,26/04/2017 08:34:30.108
05,,,28.1875,3.8193366527557373,26/04/2017 08:35:15.612
05,,,28.1875,3.806563138961792,26/04/2017 08:36:01.108
05,,,28.1875,3.8451433181762695,26/04/2017 08:36:46.607
05,,,28.1875,3.7812702655792236,26/04/2017 08:37:32.106
05,,,28.1875,3.806563138961792,26/04/2017 08:38:17.606
05,,,28.1875,3.806563138961792,26/04/2017 08:39:04.566
05,,,28.1875,3.8193366527557373,26/04/2017 08:39:50.068
05,,,28.1875,3.8193366527557373,26/04/2017 08:40:35.570
05,,,28.1875,3.806563138961792,26/04/2017 08:41:21.071
05,,,28.1875,3.858177661895752,26/04/2017 08:42:06.572
05,,,28.1875,3.87130069732666,26/04/2017 08:42:52.073
05,,,28.1875,3.806563138961792,26/04/2017 08:43:37.575
05,,,28.1875,3.793874740600586,26/04/2017 08:44:00.315
05,,,28.1875,3.8321967124938965,26/04/2017 08:44:23.055
05,,,28.1875,3.7812702655792236,26/04/2017 08:44:57.189
05,,,28.1875,3.806563138961792,26/04/2017 08:45:08.544
05,,,28.1875,3.87130069732666,26/04/2017 08:45:54.046
