Date,d15cm_unified,d45cm_unified,d75cm_unified,temp_inst,temp_med,temp_min,umid_inst,umid_med,umid_min,pto_orvalho_inst,pto_orvalho_med,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel,vento_rajada,radiacao,precipitacao,EToPM
2016-10-02 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-03 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-04 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-05 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-06 00:00:00.000,NaN,NaN,NaN,27.2333333333333,32.3,24.4,75.875,88,56,22.4708333333333,25.7,21.3,100.317916666667,1004.7,1001.2,3.08333333333333,106.041666666667,6.55416666666667,16.64532,1.2,5.08407433244634
2016-10-07 00:00:00.000,NaN,NaN,NaN,27.85,33.5,24.7,64.7083333333333,80,36,20.1291666666667,21.6,16.2,100.26875,1004.5,1000.5,3.9375,111.5,8.22083333333333,18.412744,0.2,8.58589730995743
2016-10-08 00:00:00.000,NaN,NaN,NaN,28.2625,36.3,24.6,60.2916666666667,76,28,19.2333333333333,20.9,14.7,100.202916666667,1004.3,999,4.34166666666667,127.708333333333,9.89166666666667,21.229085,0,11.7776169713474
2016-10-09 00:00:00.000,NaN,NaN,NaN,28.15,36.3,24.6,56.5,73,26,17.9625,20.3,13.2,100.285416666667,1005.4,1000.1,6.00416666666667,116.875,11.9583333333333,22.72866,0,13.142158663959
2016-10-10 00:00:00.000,NaN,NaN,NaN,28.7666666666667,36.3,25.1,56.5,74,25,18.3041666666667,20.9,13,99.99125,1002.2,996.8,5.75416666666667,108.083333333333,11.7416666666667,25.05037,0,12.7495608359864
2016-10-11 00:00:00.000,NaN,NaN,NaN,28.8,35.9,25.7,60.625,76,30,19.85,21.5,15.1,100.029166666667,1002.3,997.5,5.93333333333333,102.458333333333,11.35,21.89024,0,11.4673482359354
2016-10-12 00:00:00.000,NaN,NaN,NaN,28.8875,35.2,26,62.0833333333333,77,37,20.3875,22.2,17.3,99.87625,1000.5,996.9,5.17083333333333,103.958333333333,9.7375,19.0297,0,10.5583545158212
2016-10-13 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-14 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-15 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-16 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-17 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-18 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-19 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-20 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-21 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-22 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-23 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-24 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-25 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-26 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-27 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-28 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-29 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-30 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-10-31 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-01 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-02 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-03 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-04 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-05 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-06 00:00:00.000,NaN,NaN,NaN,27.1958333333333,32.4,24.4,75.9166666666667,88,53,22.4458333333333,23.6,20.7,100.424166666667,1005.9,1002.3,3.04583333333333,94.375,6.27916666666667,15.863131,0.6,5.0782978558619
2016-11-07 00:00:00.000,NaN,NaN,NaN,27.6041666666667,35.3,24.9,64.9166666666667,79,32,19.9,21.7,15.1,100.15125,1003.5,999.1,4.35416666666667,113.791666666667,9.38333333333333,16.627857,0,9.6998865061051
2016-11-08 00:00:00.000,NaN,NaN,NaN,28.1375,35.5,24.7,58.0833333333333,74,29,18.4208333333333,20.9,14,100.097916666667,1003.2,998.5,5.30416666666667,111.541666666667,11.2291666666667,22.727869,0,12.2032847752869
2016-11-09 00:00:00.000,NaN,NaN,NaN,27.8458333333333,34.3,25,63.3333333333333,78,37,19.8833333333333,21.3,17.1,100.295416666667,1005,999.9,5.61666666666667,111.458333333333,11.3083333333333,17.57359,0,9.69406694935959
2016-11-10 00:00:00.000,NaN,NaN,NaN,29.1541666666667,37.4,25,51.0416666666667,71,19,16.7541666666667,20.8,9.1,99.8870833333333,1001.2,995.2,5.67083333333333,109.958333333333,11.7916666666667,26.12143,0,14.8708501861395
2016-11-11 00:00:00.000,NaN,NaN,NaN,28.6875,34.8,25.5,58.9166666666667,75,34,19.2916666666667,21.1,15.7,99.8691666666667,1001.7,995.3,6.12083333333333,103.166666666667,11.6458333333333,20.61818,0,11.2586253502936
2016-11-12 00:00:00.000,NaN,NaN,NaN,29.1208333333333,35.7,25.7,60.5833333333333,78,32,19.9583333333333,21.9,15.1,99.91375,1000.9,997,5.07916666666667,103.083333333333,9.82916666666667,22.31426,0,10.5275661837317
2016-11-13 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-14 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-15 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-16 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-17 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-18 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-19 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-20 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-21 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-22 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-23 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-24 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-25 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-26 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-27 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-28 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-29 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-11-30 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-12-01 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-12-02 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-12-03 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-12-04 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-12-05 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN
2016-12-06 00:00:00.000,NaN,NaN,NaN,26.9791666666667,34,23.8,79.4166666666667,94,53,22.8791666666667,24.7,19.6,100.455,1006.4,1002.4,2.3875,94.2083333333333,5.33333333333333,19.658379,0.6,3.30189442735593
2016-12-07 00:00:00.000,NaN,NaN,NaN,28.2125,35.3,24.7,61,78,31,19.3208333333333,21.3,14.5,100.134583333333,1002.6,999.4,5.075,113.041666666667,10.9416666666667,22.904635,0,10.3979264452588
2016-12-08 00:00:00.000,NaN,NaN,NaN,27.725,35.5,24.5,61.875,79,30,19.1875,20.9,14.1,100.164583333333,1004.2,998.5,5.02916666666667,110.666666666667,9.88333333333333,22.116258,0,10.0216877239826
2016-12-09 00:00:00.000,NaN,NaN,NaN,28.3916666666667,35.6,25.2,59.625,77,30,19.0458333333333,21.4,15.2,100.086666666667,1003.3,997.4,5.34583333333333,109.208333333333,10.6791666666667,22.28832,0,10.9334075609204
2016-12-10 00:00:00.000,NaN,NaN,NaN,28.8416666666667,36.4,25.2,50.7916666666667,69,26,16.8125,19.9,12.6,99.9520833333333,1001.4,997.8,5.575,114.333333333333,11.2833333333333,23.11449,0,15.0033602767018
2016-12-11 00:00:00.000,NaN,NaN,NaN,28.5125,35,25.3,60.1666666666667,77,34,19.4041666666667,21.5,15.8,99.77,999.8,995,5.96666666666667,103.125,11.1041666666667,20.87281,0,10.5429137811011
2016-12-12 00:00:00.000,NaN,NaN,NaN,28.7916666666667,34.5,25.9,62.75,79,40,20.5333333333333,22.4,17.3,99.7891666666667,999.7,995.4,5.4125,103.625,10.1958333333333,19.88853,0,9.44596196181736
2017-04-25 00:00:00.000,763.229838570182,832.041214928053,802.646905578063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-04-26 00:00:00.000,702.982342061323,719.026735119678,697.521291862833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-04-27 00:00:00.000,757.680657038747,688.064043247943,623.208841601968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-04-28 00:00:00.000,965.692584375343,707.46628380729,869.361673644355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-04-29 00:00:00.000,1012.86982783332,661.8477085509,995.574056532544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-04-30 00:00:00.000,963.724240165192,656.212151906379,1067.27878081054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-05-01 00:00:00.000,886.487543521837,727.717047855851,1169.68211068677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-05-02 00:00:00.000,783.13117531353,704.498157481548,1296.57434807527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-05-03 00:00:00.000,791.113237418929,657.380344373854,1443.65960089306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-05-04 00:00:00.000,826.946405424444,625.036563517888,1230.4807668763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-05-05 00:00:00.000,917.887595721432,659.912604665123,1246.65833611777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-05-06 00:00:00.000,1011.67689027502,642.469282508854,1309.92751870201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-05-07 00:00:00.000,966.976855285735,579.500375023471,1366.94268173072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-05-08 00:00:00.000,1080.35512833704,570.036090870613,1413.47009689601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-05-09 00:00:00.000,1176.49855919708,585.915641660021,1451.43815578915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
